country,city,latitude,longitude,temp,temp_min,temp_max,pressure,humidity,sea_level,ground_level,wind_speed,wind_degree,sunrise,sunset,timezone,cloud,description,region,population,date
NG,Shani,10.42,12.02,304.31,304.31,304.31,1010,22,1010,965,3.93,31,2024-02-26 05:28:19,2024-02-26 17:21:54,3600,0,Clear,Borno,7996,2024-02-26
NG,Shani,10.28,12.01,304.56,304.56,304.56,1010,22,1010,969,3.93,31,2024-02-26 05:28:16,2024-02-26 17:22:02,3600,0,Clear,Borno,9832,2024-02-26
NG,Shani,10.21,12.01,305.43,305.43,305.43,1009,21,1009,979,2.52,34,2024-02-26 05:28:14,2024-02-26 17:22:04,3600,0,Clear,Borno,9834,2024-02-26
NG,Miringa,10.64,11.93,303.95,303.95,303.95,1009,21,1009,955,3.41,40,2024-02-26 05:28:49,2024-02-26 17:22:07,3600,12,Clouds,Borno,5364,2024-02-26
NG,Kukawa,13.1,13.3,299.79,299.79,299.79,1011,21,1011,978,2.19,313,2024-02-26 05:24:56,2024-02-26 17:15:03,3600,100,Clouds,Borno,3331,2024-02-26
NG,Shani,10.36,12.02,304.56,304.56,304.56,1010,22,1010,969,3.93,31,2024-02-26 05:28:17,2024-02-26 17:21:56,3600,0,Clear,Borno,8446,2024-02-26
NG,Monguno,12.76,13.71,299.55,299.55,299.55,1011,20,1011,979,2.35,325,2024-02-26 05:23:04,2024-02-26 17:13:38,3600,96,Clouds,Borno,3245,2024-02-26
NG,Kukawa,13.0,13.54,299.49,299.49,299.49,1011,20,1011,978,2.35,325,2024-02-26 05:23:54,2024-02-26 17:14:09,3600,96,Clouds,Borno,3576,2024-02-26
NG,Kukawa,13.0,13.53,299.55,299.55,299.55,1011,20,1011,979,2.35,325,2024-02-26 05:23:57,2024-02-26 17:14:12,3600,96,Clouds,Borno,3576,2024-02-26
NG,Shani,10.27,12.17,305.28,305.28,305.28,1010,22,1010,981,3.93,31,2024-02-26 05:27:37,2024-02-26 17:21:24,3600,0,Clear,Borno,9662,2024-02-26
NG,Damasak,13.02,12.56,300.88,300.88,300.88,1011,20,1011,976,2.56,67,2024-02-26 05:27:50,2024-02-26 17:18:04,3600,59,Clouds,Borno,3129,2024-02-26
NG,Miringa,10.73,12.16,302.04,302.04,302.04,1010,23,1010,939,2.88,41,2024-02-26 05:27:58,2024-02-26 17:21:08,3600,2,Clear,Borno,5364,2024-02-26
NG,Miringa,10.74,12.25,302.64,302.64,302.64,1011,23,1011,953,3.58,30,2024-02-26 05:27:36,2024-02-26 17:20:46,3600,0,Clear,Borno,5364,2024-02-26
NG,Damboa,10.87,12.85,302.04,302.04,302.04,1011,22,1011,959,5.19,39,2024-02-26 05:25:17,2024-02-26 17:18:17,3600,0,Clear,Borno,2682,2024-02-26
NG,Bolori,11.93,13.03,300.26,300.26,300.26,1011,22,1011,973,3.97,47,2024-02-26 05:25:15,2024-02-26 17:16:53,3600,98,Clouds,Borno,2086,2024-02-26
NG,Damboa,10.8,12.78,302.04,302.04,302.04,1011,22,1011,959,5.19,39,2024-02-26 05:25:31,2024-02-26 17:18:37,3600,0,Clear,Borno,2682,2024-02-26
NG,Damboa,10.78,12.78,302.08,302.08,302.08,1011,22,1011,960,5.19,39,2024-02-26 05:25:31,2024-02-26 17:18:38,3600,0,Clear,Borno,2682,2024-02-26
NG,Damboa,10.84,12.75,302.2,302.2,302.2,1011,22,1011,962,5.19,39,2024-02-26 05:25:40,2024-02-26 17:18:43,3600,0,Clear,Borno,2682,2024-02-26
NG,Gwoza,11.08,13.77,297.89,297.89,297.89,1011,24,1011,924,3.06,9,2024-02-26 05:21:45,2024-02-26 17:14:28,3600,3,Clear,Borno,11002,2024-02-26
NG,Marte,12.27,13.9,301.02,301.02,301.02,1011,24,1011,978,3.08,333,2024-02-26 05:22:00,2024-02-26 17:13:11,3600,35,Clouds,Borno,5066,2024-02-26
NG,Shaffa,10.4,12.46,303.53,303.53,303.53,1010,23,1010,971,2.85,26,2024-02-26 05:26:33,2024-02-26 17:20:09,3600,0,Clear,Borno,9834,2024-02-26
NG,Kukawa,13.13,13.38,299.45,299.45,299.45,1011,23,1011,978,2.06,321,2024-02-26 05:24:38,2024-02-26 17:14:43,3600,99,Clouds,Borno,3576,2024-02-26
NG,Uba,10.56,12.99,303.12,303.12,303.12,1010,22,1010,958,4.69,34,2024-02-26 05:24:32,2024-02-26 17:17:56,3600,0,Clear,Borno,10430,2024-02-26
NG,Shaffa,10.43,12.55,303.44,303.44,303.44,1010,23,1010,970,3.15,26,2024-02-26 05:26:12,2024-02-26 17:19:46,3600,0,Clear,Borno,9858,2024-02-26
NG,Biu,10.49,12.14,302.19,302.19,302.19,1010,22,1010,931,3.69,25,2024-02-26 05:27:53,2024-02-26 17:21:22,3600,0,Clear,Borno,8163,2024-02-26
NG,Bama,11.38,13.85,300.66,300.66,300.66,1011,24,1011,973,3.6,359,2024-02-26 05:21:37,2024-02-26 17:13:58,3600,4,Clear,Borno,4619,2024-02-26
NG,Bama,11.38,13.99,300.55,300.55,300.55,1011,24,1011,975,3.51,351,2024-02-26 05:21:04,2024-02-26 17:13:24,3600,3,Clear,Borno,4619,2024-02-26
NG,Bama,11.39,13.75,300.83,300.83,300.83,1011,23,1011,973,3.75,3,2024-02-26 05:22:01,2024-02-26 17:14:21,3600,5,Clear,Borno,4619,2024-02-26
NG,Uba,10.62,13.13,302.23,302.23,302.23,1011,23,1011,957,4.53,34,2024-02-26 05:24:01,2024-02-26 17:17:20,3600,0,Clear,Borno,10430,2024-02-26
NG,Uba,10.48,13.2,301.87,301.87,301.87,1011,24,1011,952,4.4,31,2024-02-26 05:23:38,2024-02-26 17:17:08,3600,0,Clear,Borno,9732,2024-02-26
NG,Dikwa,11.98,14.08,301.75,301.75,301.75,1011,24,1011,977,3.49,336,2024-02-26 05:21:05,2024-02-26 17:12:39,3600,4,Clear,Borno,4880,2024-02-26
NG,Kukawa,12.95,13.67,299.66,299.66,299.66,1011,26,1011,978,3.12,317,2024-02-26 05:23:21,2024-02-26 17:13:40,3600,88,Clouds,Borno,3576,2024-02-26
NG,Dikwa,11.72,14.26,301.41,301.41,301.41,1010,25,1010,977,3.46,340,2024-02-26 05:20:12,2024-02-26 17:12:06,3600,3,Clear,Borno,4619,2024-02-26
NG,Gwoza,11.01,13.7,300.35,300.35,300.35,1011,25,1011,958,2.19,50,2024-02-26 05:21:59,2024-02-26 17:14:48,3600,2,Clear,Borno,10751,2024-02-26
NG,Gwoza,11.11,13.62,300.99,300.99,300.99,1011,24,1011,969,2.6,32,2024-02-26 05:22:22,2024-02-26 17:15:03,3600,2,Clear,Borno,11026,2024-02-26
NG,Gwoza,11.08,13.66,300.87,300.87,300.87,1011,25,1011,967,2.42,37,2024-02-26 05:22:11,2024-02-26 17:14:55,3600,2,Clear,Borno,11026,2024-02-26
NG,Benisheikh,11.82,12.41,299.85,299.85,299.85,1011,23,1011,969,4.3,55,2024-02-26 05:27:40,2024-02-26 17:19:26,3600,81,Clouds,Borno,1937,2024-02-26
NG,Marte,12.42,13.94,300.35,300.35,300.35,1011,33,1011,979,3.18,323,2024-02-26 05:21:56,2024-02-26 17:12:56,3600,51,Clouds,Borno,4948,2024-02-26
NG,Dikwa,11.75,14.25,301.47,301.47,301.47,1010,25,1010,977,3.42,339,2024-02-26 05:20:15,2024-02-26 17:12:07,3600,3,Clear,Borno,4669,2024-02-26
NG,Monguno,12.78,13.55,299.66,299.66,299.66,1011,22,1011,978,2.91,331,2024-02-26 05:23:43,2024-02-26 17:14:15,3600,83,Clouds,Borno,3576,2024-02-26
NG,Kukawa,13.14,13.67,299.37,299.37,299.37,1011,34,1011,979,2.89,310,2024-02-26 05:23:29,2024-02-26 17:13:33,3600,95,Clouds,Borno,2185,2024-02-26
NG,Kukawa,13.3,13.87,298.74,298.74,298.74,1011,51,1011,979,3.53,304,2024-02-26 05:22:47,2024-02-26 17:12:38,3600,97,Clouds,Borno,159,2024-02-26
NG,Kukawa,13.27,13.89,298.75,298.75,298.75,1011,51,1011,979,3.75,305,2024-02-26 05:22:41,2024-02-26 17:12:35,3600,96,Clouds,Borno,168,2024-02-26
NG,Monguno,12.64,13.73,299.97,299.97,299.97,1011,28,1011,979,3.11,322,2024-02-26 05:22:55,2024-02-26 17:13:38,3600,77,Clouds,Borno,3488,2024-02-26
NG,Dikwa,11.99,14.2,301.97,301.97,301.97,1011,25,1011,977,3.43,337,2024-02-26 05:20:37,2024-02-26 17:12:10,3600,4,Clear,Borno,2494,2024-02-26
NG,Maiduguri,11.87,13.19,300.86,300.86,300.86,1011,22,1011,975,3.94,34,2024-02-26 05:24:34,2024-02-26 17:16:17,3600,88,Clouds,Borno,318262,2024-02-26
NG,Gwoza,11.2,13.91,300.65,300.65,300.65,1011,24,1011,969,2.56,359,2024-02-26 05:21:16,2024-02-26 17:13:50,3600,3,Clear,Borno,6901,2024-02-26
NG,Bolori,12.01,13.04,300.5,300.5,300.5,1011,22,1011,976,3.87,45,2024-02-26 05:25:16,2024-02-26 17:16:48,3600,98,Clouds,Borno,2085,2024-02-26
NG,Dikwa,12.03,13.74,301.08,301.08,301.08,1011,22,1011,978,3.39,349,2024-02-26 05:22:29,2024-02-26 17:13:59,3600,17,Clouds,Borno,2086,2024-02-26
NG,Gwoza,11.11,13.74,297.15,297.15,297.15,1011,25,1011,908,2.33,30,2024-02-26 05:21:53,2024-02-26 17:14:35,3600,2,Clear,Borno,11026,2024-02-26
NG,Yajiwa,11.36,12.68,301.41,301.41,301.41,1011,22,1011,969,4.62,41,2024-02-26 05:26:17,2024-02-26 17:18:39,3600,14,Clouds,Borno,2084,2024-02-26
NG,Bornu Yassu,12.61,12.95,300.27,300.27,300.27,1011,20,1011,978,3.26,27,2024-02-26 05:26:01,2024-02-26 17:16:46,3600,92,Clouds,Borno,3403,2024-02-26
NG,Shani,10.09,12.06,305.04,305.04,305.04,1009,21,1009,985,2.42,32,2024-02-26 05:27:57,2024-02-26 17:21:57,3600,1,Clear,Borno,8896,2024-02-26
NG,Wuyo,10.55,11.62,304.14,304.14,304.14,1009,22,1009,976,2.46,1,2024-02-26 05:30:00,2024-02-26 17:23:25,3600,17,Clouds,Borno,5873,2024-02-26
NG,Kukawa,13.31,13.82,298.83,298.83,298.83,1011,50,1011,979,3.25,303,2024-02-26 05:22:59,2024-02-26 17:12:50,3600,98,Clouds,Borno,67,2024-02-26
NG,Shaffa,10.3,12.36,303.11,303.11,303.11,1010,23,1010,967,2.25,39,2024-02-26 05:26:53,2024-02-26 17:20:37,3600,0,Clear,Borno,8627,2024-02-26
NG,Kukawa,12.9,13.52,299.62,299.62,299.62,1011,20,1011,978,2.61,328,2024-02-26 05:23:55,2024-02-26 17:14:18,3600,90,Clouds,Borno,3576,2024-02-26
NG,Konduga,11.75,13.59,300.95,300.95,300.95,1011,22,1011,976,3.82,8,2024-02-26 05:22:54,2024-02-26 17:14:46,3600,32,Clouds,Borno,2086,2024-02-26
NG,Shani,10.06,12.05,304.91,304.91,304.91,1009,21,1009,984,2.38,31,2024-02-26 05:27:58,2024-02-26 17:22:00,3600,1,Clear,Borno,9177,2024-02-26
NG,Monguno,12.64,13.43,300.13,300.13,300.13,1011,19,1011,978,2.72,349,2024-02-26 05:24:07,2024-02-26 17:14:50,3600,86,Clouds,Borno,3649,2024-02-26
NG,Damboa,10.94,12.69,302.04,302.04,302.04,1011,22,1011,956,5.15,38,2024-02-26 05:25:58,2024-02-26 17:18:53,3600,0,Clear,Borno,2682,2024-02-26
NG,Bama,11.62,14.12,300.69,300.69,300.69,1011,25,1011,977,3.82,345,2024-02-26 05:20:42,2024-02-26 17:12:44,3600,3,Clear,Borno,4619,2024-02-26
NG,Biu,10.56,12.02,302.59,302.59,302.59,1010,22,1010,940,3.66,32,2024-02-26 05:28:25,2024-02-26 17:21:48,3600,0,Clear,Borno,5364,2024-02-26
NG,Shaffa,10.53,12.27,301.3,301.3,301.3,1010,23,1010,920,3.64,21,2024-02-26 05:27:23,2024-02-26 17:20:50,3600,0,Clear,Borno,8054,2024-02-26
NG,Shaffa,10.53,12.26,301.15,301.15,301.15,1010,23,1010,917,3.64,20,2024-02-26 05:27:26,2024-02-26 17:20:52,3600,0,Clear,Borno,7862,2024-02-26
NG,Magumeri,12.27,12.79,300.02,300.02,300.02,1011,21,1011,976,3.78,45,2024-02-26 05:26:26,2024-02-26 17:17:38,3600,84,Clouds,Borno,1937,2024-02-26
NG,Shaffa,10.43,12.57,303.45,303.45,303.45,1010,23,1010,970,3.19,27,2024-02-26 05:26:08,2024-02-26 17:19:41,3600,0,Clear,Borno,9928,2024-02-26
NG,Gombi,10.54,12.74,302.86,302.86,302.86,1010,23,1010,961,4.2,33,2024-02-26 05:25:31,2024-02-26 17:18:56,3600,0,Clear,Borno,9765,2024-02-26
NG,Uba,10.59,13.15,302.21,302.21,302.21,1011,23,1011,957,4.54,33,2024-02-26 05:23:55,2024-02-26 17:17:16,3600,0,Clear,Borno,10430,2024-02-26
NG,Shaffa,10.52,12.34,302.25,302.25,302.25,1010,22,1010,938,3.63,21,2024-02-26 05:27:06,2024-02-26 17:20:33,3600,0,Clear,Borno,9215,2024-02-26
NG,Dikwa,11.89,14.32,302.02,302.02,302.02,1010,25,1010,977,3.31,340,2024-02-26 05:20:04,2024-02-26 17:11:45,3600,4,Clear,Borno,1958,2024-02-26
NG,Gwoza,11.04,13.72,300.1,300.1,300.1,1011,25,1011,954,2.17,44,2024-02-26 05:21:55,2024-02-26 17:14:42,3600,2,Clear,Borno,11018,2024-02-26
NG,Shani,10.31,12.22,304.21,304.21,304.21,1010,23,1010,978,2.41,41,2024-02-26 05:27:27,2024-02-26 17:21:10,3600,0,Clear,Borno,9834,2024-02-26
NG,Shani,10.05,12.05,304.86,304.86,304.86,1009,21,1009,984,2.38,31,2024-02-26 05:27:58,2024-02-26 17:22:01,3600,2,Clear,Borno,8718,2024-02-26
NG,Shani,10.07,12.05,304.99,304.99,304.99,1009,21,1009,985,2.38,31,2024-02-26 05:27:59,2024-02-26 17:22:00,3600,1,Clear,Borno,9177,2024-02-26
NG,Shani,10.34,12.1,302.75,302.75,302.75,1009,22,1009,944,2.82,34,2024-02-26 05:27:57,2024-02-26 17:21:38,3600,0,Clear,Borno,9834,2024-02-26
NG,Monguno,12.39,13.38,300.72,300.72,300.72,1011,20,1011,978,2.73,11,2024-02-26 05:24:09,2024-02-26 17:15:11,3600,85,Clouds,Borno,5066,2024-02-26
NG,Shaffa,10.57,12.47,302.99,302.99,302.99,1010,23,1010,959,3.85,25,2024-02-26 05:26:37,2024-02-26 17:20:00,3600,0,Clear,Borno,9932,2024-02-26
NG,Shaffa,10.58,12.46,302.94,302.94,302.94,1010,23,1010,958,3.89,25,2024-02-26 05:26:40,2024-02-26 17:20:02,3600,0,Clear,Borno,9670,2024-02-26
NG,Benisheikh,12.04,12.46,299.8,299.8,299.8,1011,22,1011,972,4.25,52,2024-02-26 05:27:36,2024-02-26 17:19:06,3600,61,Clouds,Borno,1937,2024-02-26
NG,Kukawa,12.81,13.57,299.64,299.64,299.64,1011,23,1011,978,2.92,328,2024-02-26 05:23:40,2024-02-26 17:14:10,3600,84,Clouds,Borno,3576,2024-02-26
NG,Kukawa,12.81,13.52,299.67,299.67,299.67,1011,20,1011,978,2.78,332,2024-02-26 05:23:52,2024-02-26 17:14:22,3600,86,Clouds,Borno,3576,2024-02-26
NG,Maiduguri,11.84,13.16,300.81,300.81,300.81,1011,22,1011,974,4.05,35,2024-02-26 05:24:40,2024-02-26 17:16:26,3600,86,Clouds,Borno,332873,2024-02-26
NG,Kukawa,13.27,13.77,298.97,298.97,298.97,1011,48,1011,979,3.15,304,2024-02-26 05:23:10,2024-02-26 17:13:04,3600,99,Clouds,Borno,0,2024-02-26
NG,Uba,10.6,13.23,301.98,301.98,301.98,1011,23,1011,960,4.48,33,2024-02-26 05:23:36,2024-02-26 17:16:57,3600,0,Clear,Borno,12542,2024-02-26
NG,Biu,10.56,12.17,301.79,301.79,301.79,1010,22,1010,928,3.62,25,2024-02-26 05:27:49,2024-02-26 17:21:12,3600,0,Clear,Borno,30659,2024-02-26
NG,Shani,10.43,11.95,304.57,304.57,304.57,1009,21,1009,970,3.24,29,2024-02-26 05:28:36,2024-02-26 17:22:10,3600,1,Clear,Borno,5426,2024-02-26
NG,Shani,10.4,12.11,302.79,302.79,302.79,1010,22,1010,943,3.16,30,2024-02-26 05:27:57,2024-02-26 17:21:33,3600,0,Clear,Borno,9834,2024-02-26
NG,Shani,10.06,12.03,305.06,305.06,305.06,1009,21,1009,987,2.29,30,2024-02-26 05:28:03,2024-02-26 17:22:05,3600,2,Clear,Borno,9399,2024-02-26
NG,Gwoza,11.18,13.8,300.43,300.43,300.43,1011,24,1011,964,2.55,12,2024-02-26 05:21:41,2024-02-26 17:14:17,3600,3,Clear,Borno,7811,2024-02-26
NG,Gwoza,11.31,13.92,300.63,300.63,300.63,1011,24,1011,973,3.17,355,2024-02-26 05:21:18,2024-02-26 17:13:44,3600,4,Clear,Borno,4676,2024-02-26
NG,Ngala,12.0,14.43,302.44,302.44,302.44,1010,24,1010,978,3.28,344,2024-02-26 05:19:42,2024-02-26 17:11:15,3600,7,Clear,Borno,0,2024-02-26
NG,Gombi,10.42,12.64,303.12,303.12,303.12,1010,23,1010,965,3.31,30,2024-02-26 05:25:50,2024-02-26 17:19:25,3600,0,Clear,Borno,9146,2024-02-26
NG,Shaffa,10.43,12.56,303.49,303.49,303.49,1010,23,1010,970,3.17,27,2024-02-26 05:26:10,2024-02-26 17:19:44,3600,0,Clear,Borno,9897,2024-02-26
NG,Shaffa,10.55,12.39,302.97,302.97,302.97,1010,23,1010,954,3.71,23,2024-02-26 05:26:55,2024-02-26 17:20:20,3600,0,Clear,Borno,9367,2024-02-26
NG,Ngala,11.9,14.47,302.45,302.45,302.45,1010,24,1010,978,3.12,345,2024-02-26 05:19:28,2024-02-26 17:11:09,3600,6,Clear,Borno,0,2024-02-26
NG,Biu,10.65,12.12,302.11,302.11,302.11,1010,23,1010,937,3.42,31,2024-02-26 05:28:04,2024-02-26 17:21:21,3600,1,Clear,Borno,10960,2024-02-26
NG,Shaffa,10.52,12.31,301.62,301.62,301.62,1010,22,1010,927,3.63,20,2024-02-26 05:27:14,2024-02-26 17:20:40,3600,0,Clear,Borno,8910,2024-02-26
NG,Shani,10.39,11.96,304.98,304.98,304.98,1009,21,1009,976,3.08,29,2024-02-26 05:28:32,2024-02-26 17:22:09,3600,0,Clear,Borno,5364,2024-02-26
NG,Magumeri,11.98,12.92,300.23,300.23,300.23,1011,22,1011,974,4.09,48,2024-02-26 05:25:43,2024-02-26 17:17:18,3600,87,Clouds,Borno,1938,2024-02-26
NG,Magumeri,12.01,12.85,300.13,300.13,300.13,1011,22,1011,974,4.11,50,2024-02-26 05:26:01,2024-02-26 17:17:33,3600,80,Clouds,Borno,1937,2024-02-26
NG,Miringa,11.04,12.27,302.14,302.14,302.14,1011,23,1011,956,4.33,40,2024-02-26 05:27:43,2024-02-26 17:20:30,3600,7,Clear,Borno,2692,2024-02-26
NG,Shaffa,10.44,12.35,303.17,303.17,303.17,1010,23,1010,957,3.16,24,2024-02-26 05:27:01,2024-02-26 17:20:34,3600,0,Clear,Borno,9834,2024-02-26
NG,Gwoza,11.03,13.76,298.19,298.19,298.19,1012,26,1012,923,2.02,45,2024-02-26 05:21:45,2024-02-26 17:14:33,3600,2,Clear,Borno,10652,2024-02-26
NG,Biu,10.5,12.11,302.32,302.32,302.32,1010,22,1010,933,3.79,26,2024-02-26 05:28:01,2024-02-26 17:21:29,3600,0,Clear,Borno,7542,2024-02-26
NG,Shani,10.4,12.12,303.07,303.07,303.07,1010,22,1010,948,3.14,30,2024-02-26 05:27:54,2024-02-26 17:21:31,3600,0,Clear,Borno,9834,2024-02-26
NG,Shani,10.44,12.03,303.81,303.81,303.81,1010,22,1010,957,3.54,31,2024-02-26 05:28:18,2024-02-26 17:21:51,3600,0,Clear,Borno,8315,2024-02-26
NG,Shaffa,10.33,12.3,302.46,302.46,302.46,1010,23,1010,952,2.44,37,2024-02-26 05:27:09,2024-02-26 17:20:50,3600,0,Clear,Borno,9641,2024-02-26
NG,Shaffa,10.4,12.16,302.44,302.44,302.44,1010,22,1010,940,3.07,30,2024-02-26 05:27:45,2024-02-26 17:21:21,3600,0,Clear,Borno,9834,2024-02-26
NG,Biu,10.51,12.12,302.17,302.17,302.17,1010,22,1010,931,3.75,26,2024-02-26 05:27:59,2024-02-26 17:21:26,3600,0,Clear,Borno,7215,2024-02-26
NG,Shaffa,10.39,12.25,304.69,304.69,304.69,1010,23,1010,982,2.84,30,2024-02-26 05:27:23,2024-02-26 17:21:00,3600,0,Clear,Borno,9834,2024-02-26
NG,Uba,10.77,13.15,302.01,302.01,302.01,1011,23,1011,961,4.35,36,2024-02-26 05:24:02,2024-02-26 17:17:09,3600,0,Clear,Borno,9488,2024-02-26
NG,Uba,10.51,12.98,303.26,303.26,303.26,1010,22,1010,958,4.73,34,2024-02-26 05:24:32,2024-02-26 17:18:00,3600,0,Clear,Borno,9539,2024-02-26
NG,Gwoza,11.08,13.8,300.25,300.25,300.25,1011,25,1011,958,2.02,27,2024-02-26 05:21:38,2024-02-26 17:14:21,3600,2,Clear,Borno,10777,2024-02-26
NG,Shaffa,10.47,12.31,302.33,302.33,302.33,1010,22,1010,939,3.39,22,2024-02-26 05:27:12,2024-02-26 17:20:42,3600,0,Clear,Borno,9834,2024-02-26
NG,Shani,10.38,12.09,302.46,302.46,302.46,1010,22,1010,937,3.08,32,2024-02-26 05:28:01,2024-02-26 17:21:39,3600,0,Clear,Borno,9834,2024-02-26
NG,Wuyo,10.5,11.84,304.02,304.02,304.02,1009,22,1009,970,2.87,26,2024-02-26 05:29:06,2024-02-26 17:22:34,3600,2,Clear,Borno,5364,2024-02-26
NG,Shaffa,10.47,12.38,302.37,302.37,302.37,1010,22,1010,944,3.35,22,2024-02-26 05:26:55,2024-02-26 17:20:26,3600,0,Clear,Borno,9834,2024-02-26
NG,Uba,10.71,13.2,301.88,301.88,301.88,1011,23,1011,960,4.44,36,2024-02-26 05:23:47,2024-02-26 17:17:00,3600,0,Clear,Borno,10430,2024-02-26
NG,Damboa,10.85,12.64,302.54,302.54,302.54,1010,22,1010,961,5.17,36,2024-02-26 05:26:07,2024-02-26 17:19:09,3600,0,Clear,Borno,2682,2024-02-26
NG,Damboa,10.94,12.71,302.1,302.1,302.1,1010,22,1010,958,5.19,38,2024-02-26 05:25:54,2024-02-26 17:18:48,3600,0,Clear,Borno,2682,2024-02-26
NG,Uba,10.69,13.02,302.26,302.26,302.26,1011,22,1011,954,4.46,34,2024-02-26 05:24:30,2024-02-26 17:17:43,3600,0,Clear,Borno,8902,2024-02-26
NG,Biu,10.6,12.18,301.76,301.76,301.76,1010,23,1010,929,3.57,26,2024-02-26 05:27:48,2024-02-26 17:21:09,3600,0,Clear,Borno,56775,2024-02-26
NG,Uba,10.64,13.04,302.47,302.47,302.47,1011,22,1011,956,4.54,34,2024-02-26 05:24:23,2024-02-26 17:17:41,3600,0,Clear,Borno,10430,2024-02-26
NG,Tokombere,10.98,13.34,301.54,301.54,301.54,1011,23,1011,967,3.2,37,2024-02-26 05:23:24,2024-02-26 17:16:16,3600,1,Clear,Borno,9006,2024-02-26
NG,Tokombere,11.0,13.33,301.5,301.5,301.5,1011,23,1011,966,3.16,36,2024-02-26 05:23:27,2024-02-26 17:16:17,3600,1,Clear,Borno,7184,2024-02-26
NG,Bama,11.39,13.69,300.87,300.87,300.87,1011,23,1011,973,3.74,6,2024-02-26 05:22:16,2024-02-26 17:14:36,3600,5,Clear,Borno,4619,2024-02-26
NG,Konduga,11.91,13.59,300.99,300.99,300.99,1011,22,1011,977,3.5,6,2024-02-26 05:23:00,2024-02-26 17:14:40,3600,44,Clouds,Borno,2086,2024-02-26
NG,Madagali,10.93,13.31,301.64,301.64,301.64,1011,23,1011,966,3.47,36,2024-02-26 05:23:29,2024-02-26 17:16:25,3600,1,Clear,Borno,5192,2024-02-26
NG,Tokombere,10.98,13.31,301.64,301.64,301.64,1011,23,1011,967,3.29,35,2024-02-26 05:23:31,2024-02-26 17:16:23,3600,1,Clear,Borno,5263,2024-02-26
NG,Madagali,10.97,13.36,301.45,301.45,301.45,1011,23,1011,966,3.17,38,2024-02-26 05:23:19,2024-02-26 17:16:11,3600,1,Clear,Borno,10326,2024-02-26
NG,Borno State,11.42,13.27,301.3,301.3,301.3,1011,22,1011,972,3.45,26,2024-02-26 05:23:58,2024-02-26 17:16:15,3600,13,Clouds,Borno,2678,2024-02-26
NG,Madagali,10.97,13.59,300.9,300.9,300.9,1011,25,1011,964,2.54,48,2024-02-26 05:22:24,2024-02-26 17:15:16,3600,1,Clear,Borno,11026,2024-02-26
NG,Damboa,11.1,13.02,301.94,301.94,301.94,1011,22,1011,968,3.9,35,2024-02-26 05:24:45,2024-02-26 17:17:28,3600,1,Clear,Borno,2682,2024-02-26
NG,Bama,11.54,14.06,300.45,300.45,300.45,1011,24,1011,976,4.03,348,2024-02-26 05:20:53,2024-02-26 17:13:01,3600,3,Clear,Borno,4619,2024-02-26
NG,Bama,11.39,13.94,300.62,300.62,300.62,1011,24,1011,975,3.59,354,2024-02-26 05:21:16,2024-02-26 17:13:36,3600,4,Clear,Borno,4619,2024-02-26
NG,Shani,10.36,12.08,303.07,303.07,303.07,1009,22,1009,947,2.98,33,2024-02-26 05:28:03,2024-02-26 17:21:42,3600,0,Clear,Borno,9834,2024-02-26
NG,Monguno,12.57,13.69,300.29,300.29,300.29,1011,24,1011,978,2.83,329,2024-02-26 05:23:02,2024-02-26 17:13:50,3600,76,Clouds,Borno,5066,2024-02-26
NG,Madagali,11.0,13.62,300.73,300.73,300.73,1011,25,1011,963,2.42,51,2024-02-26 05:22:18,2024-02-26 17:15:08,3600,1,Clear,Borno,11026,2024-02-26
NG,Bolori,11.78,13.04,300.82,300.82,300.82,1011,22,1011,973,4.38,39,2024-02-26 05:25:07,2024-02-26 17:16:57,3600,83,Clouds,Borno,41147,2024-02-26
NG,Biu,10.47,11.98,304.24,304.24,304.24,1010,22,1010,964,3.63,30,2024-02-26 05:28:31,2024-02-26 17:22:02,3600,0,Clear,Borno,5984,2024-02-26
NG,Dikwa,11.67,14.04,300.54,300.54,300.54,1011,24,1011,977,3.81,344,2024-02-26 05:21:03,2024-02-26 17:13:01,3600,3,Clear,Borno,4836,2024-02-26
NG,Miringa,10.71,12.16,301.89,301.89,301.89,1011,23,1011,937,3.38,32,2024-02-26 05:27:57,2024-02-26 17:21:09,3600,1,Clear,Borno,5391,2024-02-26
NG,Shaffa,10.54,12.35,302.77,302.77,302.77,1010,23,1010,948,3.67,22,2024-02-26 05:27:05,2024-02-26 17:20:30,3600,0,Clear,Borno,8729,2024-02-26
NG,Shaffa,10.31,12.31,302.46,302.46,302.46,1010,23,1010,953,2.33,40,2024-02-26 05:27:05,2024-02-26 17:20:48,3600,0,Clear,Borno,8997,2024-02-26
NG,Goniri,11.52,12.43,300.06,300.06,300.06,1011,23,1011,967,4.42,46,2024-02-26 05:27:23,2024-02-26 17:19:33,3600,83,Clouds,Borno,1937,2024-02-26
NG,Shaffa,10.46,12.27,303.13,303.13,303.13,1010,23,1010,951,3.34,22,2024-02-26 05:27:21,2024-02-26 17:20:52,3600,0,Clear,Borno,9834,2024-02-26
NG,Shani,10.22,12.02,305.1,305.1,305.1,1009,21,1009,978,2.43,35,2024-02-26 05:28:12,2024-02-26 17:22:02,3600,0,Clear,Borno,9834,2024-02-26
NG,Shaffa,10.49,12.28,301.5,301.5,301.5,1010,22,1010,923,3.56,20,2024-02-26 05:27:20,2024-02-26 17:20:49,3600,0,Clear,Borno,9740,2024-02-26
